41.9107,12.5418,
41.9112,12.5419,
41.9106,12.5412,
41.9111,12.5413,
41.9107,12.5418,
41.9109,12.5413,
41.9113,12.5411,
41.9108,12.5412,
41.9106,12.5419,
41.9112,12.5417,
41.9109,12.5419,
41.9112,12.541,
41.9105,12.5412,
41.9108,12.5417,
41.9109,12.542,
41.911,12.5418,
41.9109,12.5415,
41.9111,12.5411,
41.9108,12.5418,
41.9112,12.5418,
41.9105,12.5418,
41.9111,12.5415,
41.9107,12.5412,
41.9105,12.5412,
41.9106,12.5418,
41.9109,12.5419,
